Datetime,station_id,traffic,Unnamed: 0,longitude,latitude,route
2022-01-12 03:00:00,615,429.0,0,-112.24906464,40.70954336,80
2022-01-12 04:00:00,615,903.0,0,-112.24906464,40.70954336,80
2022-01-12 05:00:00,615,2062.0,0,-112.24906464,40.70954336,80
2022-01-12 06:00:00,615,3284.0,0,-112.24906464,40.70954336,80
2022-01-12 07:00:00,615,2867.0,0,-112.24906464,40.70954336,80
2022-01-12 08:00:00,615,2604.0,0,-112.24906464,40.70954336,80
2022-01-12 09:00:00,615,2684.0,0,-112.24906464,40.70954336,80
2022-01-12 10:00:00,615,2080.0,0,-112.24906464,40.70954336,80
2022-01-12 11:00:00,615,2198.0,0,-112.24906464,40.70954336,80
2022-01-12 12:00:00,615,2307.0,0,-112.24906464,40.70954336,80
2022-01-12 13:00:00,615,2348.0,0,-112.24906464,40.70954336,80
2022-01-12 14:00:00,615,2816.0,0,-112.24906464,40.70954336,80
2022-01-12 15:00:00,615,3562.0,0,-112.24906464,40.70954336,80
2022-01-12 16:00:00,615,4368.0,0,-112.24906464,40.70954336,80
2022-01-12 17:00:00,615,4269.0,0,-112.24906464,40.70954336,80
2022-01-12 18:00:00,615,2939.0,0,-112.24906464,40.70954336,80
2022-01-12 19:00:00,615,1785.0,0,-112.24906464,40.70954336,80
2022-01-12 20:00:00,615,1345.0,0,-112.24906464,40.70954336,80
2022-01-12 21:00:00,615,1037.0,0,-112.24906464,40.70954336,80
2022-01-12 22:00:00,615,723.0,0,-112.24906464,40.70954336,80
2022-01-12 23:00:00,615,493.0,0,-112.24906464,40.70954336,80
2022-01-13 00:00:00,615,366.0,0,-112.24906464,40.70954336,80
2022-01-13 01:00:00,615,277.0,0,-112.24906464,40.70954336,80
2022-01-13 02:00:00,615,292.0,0,-112.24906464,40.70954336,80
2022-01-13 03:00:00,615,407.0,0,-112.24906464,40.70954336,80
2022-01-13 04:00:00,615,858.0,0,-112.24906464,40.70954336,80
2022-01-13 05:00:00,615,2136.0,0,-112.24906464,40.70954336,80
2022-01-13 06:00:00,615,3194.0,0,-112.24906464,40.70954336,80
2022-01-13 07:00:00,615,3618.0,0,-112.24906464,40.70954336,80
